GHtime,Current CO2_air,Next CO2_air,Predicted CO2_air,Predicted CO2_top
43326.2222222222,912.6045613705509,892.8044646638505,1029.756312639124,1021.4264855809413
43326.2256944445,892.8044646638505,871.204356,1033.5291586818062,1025.1100131603393
43326.2291666666,871.204356,871.2043584139992,1037.2956752444472,1028.820351117691
43326.2326388889,871.2043584139992,907.2045311720013,1041.0573984308267,1032.5428659007403
43326.2361111111,907.2045311720013,846.0042341038009,1044.839032746396,1036.4186133823216
43326.2395833334,846.0042341038009,878.4043909136998,1048.6231096186013,1040.2419478044455
43326.2430555555,878.4043909136998,876.6043836034997,1052.4070942984843,1044.0371007120345
43326.2465277778,876.6043836034997,894.604470465301,1056.1896902238402,1047.816484097945
43326.25,894.604470465301,869.4043495346988,1059.9576792536393,1051.508370521321
43326.2534722222,869.4043495346988,847.8042397241994,1063.7201094518653,1055.2221680366304
43326.2569444445,847.8042397241994,880.204401,1067.4782544148318,1058.9457514998765
43326.2604166666,880.204401,910.8045552069997,1071.232767731851,1062.6729145025386
43326.2638888889,910.8045552069997,928.8046415860007,1074.983985853383,1066.4004810234762
43326.2673611111,928.8046415860007,842.4042177936008,1078.7320826865493,1070.1268266253905
43326.2708333334,842.4042177936008,885.6044265515993,1082.4905911043575,1073.9347930565173
43326.2743055555,885.6044265515993,878.4043919396493,1086.2495030117636,1077.7101466598153
43326.2777777778,878.4043919396493,876.6043833621005,1090.0072936749807,1081.4674749712644
43326.28125,876.6043833621005,880.2044006378993,1093.7631838370744,1085.2142506403252
43326.2847222222,880.2044006378993,838.8041953880497,1097.5167756936683,1088.9543023415217
43326.2881944445,838.8041953880497,907.2045359999998,1101.2678671127996,1092.6895924336675
43326.2916666666,907.2045359999998,876.6043843276992,1105.013489969973,1096.40326488794
43326.2951388889,876.6043843276992,896.4044793445996,1108.7557385234218,1100.120147852056
43326.2986111111,896.4044793445996,885.6044287241994,1112.4949198859426,1103.837341636202
43326.3020833334,885.6044287241994,860.4043028449007,1115.8462947937617,1094.4111711975706
43326.3055555555,860.4043028449007,876.6043823361493,1117.6560038417933,1059.9089370175216
43326.3090277778,876.6043823361493,856.8042868967995,1117.8957461936966,1044.5239107663517
43326.3125,856.8042868967995,885.6044251032004,1116.0724869971423,995.3324922461178
43326.3159722222,885.6044251032004,835.2041776897997,1114.5995381573339,1048.4215779950243
43326.3194444445,835.2041776897997,867.6043379999999,1114.3726840405868,1035.32017668039
43326.3229166666,867.6043379999999,955.8047876903983,1112.7816873706035,1003.5518662999561
43326.3263888889,955.8047876903983,1085.4054096192012,1109.4505036108274,973.9480894494932
43326.3298611111,1085.4054096192012,1288.8064303608978,1105.2835951188717,966.535741045509
43326.3333333334,1288.8064303608978,1188.0059433795996,1100.5568080643495,947.877223467467
43326.3368055555,1188.0059433795996,1285.2064224393498,1094.8683690526582,925.461738398979
43326.3402777778,1285.2064224393498,1179.0059042335492,1088.644735243025,916.877506814646
43326.34375,1179.0059042335492,1270.8063447664506,1081.6954092996357,891.8915961396282
43326.3472222222,1270.8063447664506,1150.2057550434502,1074.2535159635727,883.8181197085738
43326.3506944445,1150.2057550434502,1207.8060389999998,1068.2314296218103,920.4208805120891
43326.3541666666,1207.8060389999998,1330.2066397749006,1063.9481708744286,931.9752298281669
43326.3576388889,1330.2066397749006,1162.8058364501962,1059.3901389293765,906.316490088776
43326.3611111111,1162.8058364501962,1193.4059649480996,1053.5661699963114,880.9554139763676
43326.3645833334,1193.4059649480996,1200.6060027586009,1046.8685474547556,864.2743406279174
43326.3680555555,1200.6060027586009,1222.206110456849,1039.686287906807,850.8924815450403
43326.3715277778,1222.206110456849,1206.0060319915497,1032.4524252330843,846.4035509255724
43326.375,1206.0060319915497,1225.8061270084502,1024.9449921416385,830.0513404607175
43326.3784722222,1225.8061270084502,1171.8058608104993,1017.1430991051453,820.1211393044883
43326.3819444445,1171.8058608104993,1168.205841,1009.6333109278709,821.0860142911401
43326.3854166666,1168.205841,1198.8059856717002,1002.3376462755759,814.207130365038
43326.3888888889,1198.8059856717002,1074.6053896565975,995.071198633667,807.6874835242182
43326.3923611111,1074.6053896565975,1067.4053374828002,987.8759146999423,802.0748572263842
43326.3958333334,1067.4053374828002,1110.605551551599,980.8688941357076,798.8214834042575
43326.3993055555,1110.605551551599,1087.205435456849,974.1802656591741,797.9186285041503
43326.4027777778,1087.205435456849,1071.005345947501,967.8130573649793,796.3390216949861
43326.40625,1071.005345947501,981.004914052499,961.853831061229,797.6900466878492
43326.4097222222,981.004914052499,1006.205030155099,956.2319788829245,796.408908802913
43326.4131944445,1006.205030155099,984.6049229999999,950.8651305061034,794.9723537960195
43326.4166666666,984.6049229999999,957.604792103799,945.6675425760822,791.8054275315617
43326.4201388889,957.604792103799,1018.8050857924018,940.6594481006994,790.3578957712995
43326.4236111111,1018.8050857924018,1011.6050584828001,935.8726236856827,789.0931490577666
43326.4270833334,1011.6050584828001,1042.2052099740506,931.2589663302085,786.8379948778893
43326.4305555555,1042.2052099740506,988.2049411206996,926.8283288798633,785.627943788864
43326.4340277778,988.2049411206996,991.8049568273998,922.6160095648374,785.0505476993935
43326.4375,991.8049568273998,970.2048531726001,918.7082081426893,786.5787714030259
43326.4409722222,970.2048531726001,927.0046364484007,915.0375797648052,785.7921758799539
43326.4444444445,927.0046364484007,876.6043829999999,911.5390009247037,784.9149381457049
43326.4479166666,876.6043829999999,941.4047059136998,908.0322834917055,779.9844615522245
43326.4513888889,941.4047059136998,925.2046281726,904.5004282006995,776.7276162777634
43326.4548611111,925.2046281726,900.0045016897998,901.0786397647954,775.7896653176978
43326.4583333334,900.0045016897998,950.4047503101999,897.7691640903182,773.9295154466421
43326.4618055555,950.4047503101999,930.6046522758005,894.7602371283342,777.2400009113563
43326.4652777778,930.6046522758005,909.0045397495501,891.9432271174232,775.7713990147431
43326.46875,909.0045397495501,856.8042892504499,889.1908262127689,773.8878187965094
43326.4722222222,856.8042892504499,946.804730982499,886.5374825543716,773.1759421784269
43326.4756944445,946.804730982499,867.6043379999999,884.0347568482015,773.3264776532084
43326.4791666666,867.6043379999999,793.8039729830994,881.6093353249761,771.4119971292077
43326.4826388889,793.8039729830994,853.2042580338008,879.2663089384541,770.7835369112391
43326.4861111111,853.2042580338008,939.604692206399,877.0137220582883,769.862159732489
43326.4895833334,939.604692206399,900.0045013276992,874.7510248855548,766.8309993941767
43326.4930555555,900.0045013276992,846.0042317501506,872.5437946558807,766.2587774158737
43326.4965277778,846.0042317501506,898.2044911810503,870.458609772846,766.2687505160385
43326.5,898.2044911810503,900.0044998189496,868.4514620580411,765.1125166611644
43326.5034722222,900.0044998189496,896.4044821206995,866.5253139704596,764.6763884160837
43326.5069444445,896.4044821206995,883.804419,864.6357987505792,762.9698404847558
43326.5104166666,883.804419,840.6042014308998,862.92329967278,765.115994964542
43326.5138888889,840.6042014308998,817.2040891381987,861.3053132644496,763.9217901184791
43326.5173611111,817.2040891381987,842.4042103102,859.7022332724846,762.4759094828102
43326.5208333334,842.4042103102,842.4042119999999,858.0124408547408,759.0124130160865
43326.5243055555,842.4042119999999,820.804105327701,856.3513021281169,758.6587428783907
43326.5277777778,820.804105327701,860.4043000084502,854.8128422282962,759.3411822842406
43326.53125,860.4043000084502,840.6042049915496,853.3678463663088,759.0916183256837
43326.5347222222,840.6042049915496,790.2039526897998,851.9943652895241,758.834414193978
43326.5381944445,790.2039526897998,819.004095,850.7475105428142,759.9176341282258
43326.5416666666,819.004095,810.0040514484007,849.586841158743,759.7245345381458
43326.5451388889,810.0040514484007,831.6041551032004,848.4646227203764,759.0625118950767
43326.5486111111,831.6041551032004,810.0040514484007,847.3886764542118,758.840073456676
43326.5520833334,810.0040514484007,831.6041572758006,846.3649171940289,758.6393622859897
43326.5555555555,831.6041572758006,838.8041929740505,845.4397284162759,759.5620350884019
43326.5590277778,838.8041929740505,808.2040420863001,844.5811477543349,759.4218410210251
43326.5625,808.2040420863001,819.0040939136999,843.7442857569908,758.766154472971
43326.5659722222,819.0040939136999,802.804014543151,842.9383849617581,758.5887387120584
43326.5694444445,802.804014543151,813.6040679999999,842.2363091319255,760.0382533071112
43326.5729166666,813.6040679999999,901.8045099656003,841.6070053364833,760.1170378554556
43326.5763888889,901.8045099656003,916.2045790688009,840.9518392889722,758.6178863837038
43326.5798611111,916.2045790688009,993.6049628098989,840.3011892456854,758.4393792549339
43326.5833333334,993.6049628098989,891.0044584399503,839.7202773302332,759.2755675266707
43326.5868055555,891.0044584399503,966.60483052565,839.2293548644546,760.2590398232868
43326.5902777778,966.60483052565,892.8044672589001,838.7561940270173,759.5771211664982
43326.59375,892.8044672589001,925.2046227410998,838.3141790411023,759.9703724141303
43326.5972222222,925.2046227410998,925.204626,837.9577131705989,761.2754138695099
43326.6006944445,925.204626,986.4049319999999,837.6674822974538,761.7512942293097
43326.6041666666,986.4049319999999,972.0048628967994,837.4031073317873,761.7200401794987
43326.6076388889,972.0048628967994,1015.2050702064009,837.1262501046277,761.018219616778
43326.6111111111,1015.2050702064009,995.4049783277011,836.8479303476955,760.9160084584747
43326.6145833334,995.4049783277011,1000.8050038189498,836.5816735227979,760.8504066766633
43326.6180555555,1000.8050038189498,1029.6051470343994,836.360082216404,761.5370279514555
43326.6215277778,1029.6051470343994,1000.8049978443004,836.1657047115355,761.5354522270354
43326.625,1000.8049978443004,939.6047041556996,836.0211187766984,762.4416706591674
43326.6284722222,939.6047041556996,1002.6050108877488,835.9055156042964,762.4790718951156
43326.6319444445,1002.6050108877488,1006.205031,835.7967203896268,762.4558099382755
43326.6354166666,1006.205031,1017.0050858449008,835.6929393596804,762.4293946950334
43326.6388888889,1017.0050858449008,1029.6051463102,835.6563271320867,763.9673049785175
43326.6423611111,1029.6051463102,950.4047573108005,835.6601084782527,764.1017145167747
43326.6458333334,950.4047573108005,981.0049039740488,835.6670649236687,764.1151230654688
43326.6493055555,981.0049039740488,957.6047882413992,835.5486474327037,761.0897754992336
43326.6527777778,957.6047882413992,964.8048211032007,835.367745862707,760.8701957059071
43326.65625,964.8048211032007,936.0046828967993,835.1911811779399,760.8171516473877
43326.6597222222,936.0046828967993,997.2049839480995,835.0413496322233,761.2575183375843
43326.6631944445,997.2049839480995,1062.00531,834.9147321056901,761.392116399582
43326.6666666666,1062.00531,1071.0053546378992,834.8770415588136,763.3736081356864
43326.6701388889,1071.0053546378992,1065.6053287241994,834.9034419507555,763.8864269165509
43326.6736111111,1065.6053287241994,1062.0053102413992,834.9413574018936,763.9405781697666
43326.6770833334,1062.0053102413992,1083.6054172758006,834.989136682658,764.2305847496697
43326.6805555555,1083.6054172758006,1085.4054295347005,835.0418203767077,764.2699584893566
43326.6840277778,1085.4054295347005,1161.0057954043516,835.1552718639646,765.8824761774523
43326.6875,1161.0057954043516,1065.6053375956483,835.3057221560053,766.0936292955358
43326.6909722222,1065.6053375956483,1229.406141508149,835.4541651533824,766.1554148949522
43326.6944444445,1229.406141508149,1162.8058139999998,835.5967441033964,766.199781719073
43326.6979166666,1162.8058139999998,1110.6055560174989,835.733293575645,766.2406998457795
43326.7013888889,1110.6055560174989,1155.6057719649998,835.8640271529238,766.2797095955233
43326.7048611111,1155.6057719649998,1143.0057158449008,835.9301992367028,764.8373714452126
43326.7083333334,1143.0057158449008,1094.4054736294509,835.9563633753705,764.7122664784065
43326.7118055555,1094.4054736294509,1060.2053046813496,835.9780193342315,764.7063449589301
43326.7152777778,1060.2053046813496,1170.0058509052494,835.9984243982527,764.710992806505
43326.71875,1170.0058509052494,1179.0058940947504,836.0051850029084,764.4135980084337
43326.7222222222,1179.0058940947504,1260.0062972842488,836.64981509101,784.472196679057
43326.7256944445,1260.0062972842488,1281.6064079999999,837.9317862275776,788.3767721816124
43326.7291666666,1281.6064079999999,1209.606042689201,839.043498522425,782.5584718457246
43326.7326388889,1209.606042689201,1130.4056626215993,839.7507395486971,777.1338385611656
43326.7361111111,1130.4056626215993,1258.2062824302993,839.951946817896,768.2599844450198
43326.7395833334,1258.2062824302993,1220.40610326735,839.8973936912824,767.011244956689
43326.7430555555,1220.40610326735,1155.6057803536503,839.7860737211497,766.1493954001062
43326.7465277778,1155.6057803536503,1225.8061291810502,839.6550800885783,765.9492632048031
43326.75,1225.8061291810502,1227.6061378189497,839.5256295460366,765.8975556400939
43326.7534722222,1227.6061378189497,1229.4061469396493,839.3413875661468,764.3783247035913
43326.7569444445,1229.4061469396493,1123.205616,839.1294196614252,764.2061598243905
43326.7604166666,1123.205616,1121.4056146040982,838.9660189268254,765.1638859250539
43326.7638888889,1121.4056146040982,1234.8061587918012,838.8350780437131,765.2159244334438
43326.7673611111,1234.8061587918012,1234.8061739999998,838.7234654634739,765.4902566925201
43326.7708333334,1234.8061739999998,1229.40614718105,838.6667676804547,766.6230729754853
43326.7743055555,1229.40614718105,1269.0063443361496,838.6426936952757,766.7333442842211
43326.7777777778,1269.0063443361496,1249.2062420169004,838.6227347769775,766.739448617449
43326.78125,1249.2062420169004,1209.6060519830994,838.6039467570248,766.7351389885422
43326.7847222222,1209.6060519830994,1229.4061463361495,838.5859967194259,766.7299777248008
43326.7881944445,1229.4061463361495,1281.6064079999999,838.5688198132251,766.7249320066858
43326.7916666666,1281.6064079999999,1117.8055966040981,838.5523799859658,766.720091897292
43326.7951388889,1117.8055966040981,1231.206140791801,838.5366453761145,766.7154582926629
43326.7986111111,1231.206140791801,1238.4061915171997,838.5215857588036,766.711023341227
43326.8020833334,1238.4061915171997,1296.0064780687992,838.507172120889,766.7067786208723
43326.8055555555,1296.0064780687992,1081.805413103801,838.4933766969425,766.7027159673272
43326.8090277778,1081.805413103801,1204.206030052499,838.4801729127429,766.6988275559465
43326.8125,1204.206030052499,1294.2064619475009,838.4675355589284,766.6951059329919
43326.8159722222,1294.2064619475009,1213.206068715751,838.4554402255717,766.6915439442098
43326.8194444445,1213.206068715751,1270.8063539999998,838.4438637194021,766.6881347404287
43326.8229166666,1270.8063539999998,1238.4061909137,838.4327837852869,766.6848717731995
43326.8263888889,1238.4061909137,1222.2061131726,838.4221791228658,766.6817487702726
43326.8298611111,1222.2061131726,1260.0062974652994,838.4120292891974,766.6787597188704
43326.8333333334,1260.0062974652994,1153.80577256065,838.4023147183229,766.6758988577311
43326.8368055555,1153.80577256065,1398.6069863614985,838.3930168023313,766.6731608452874
43326.8402777778,1398.6069863614985,1200.6060068020493,838.4467132163381,768.2874105920341
43326.84375,1200.6060068020493,1238.4061881979508,838.6097740254288,770.2976524853357
43326.8472222222,1238.4061881979508,1323.0066121635493,838.8962833530592,772.6351036191326
43326.8506944445,1323.0066121635493,1254.6062729999999,839.2385279105082,773.1113262404175
43326.8541666666,1254.6062729999999,1202.4060194833987,839.5780090372516,773.2890939283402
43326.8576388889,1202.4060194833987,1314.0065550332022,839.9059281484548,773.4156750980746
43326.8611111111,1314.0065550332022,1285.2064279312006,840.2213276877904,773.5303236488369
43326.8645833334,1285.2064279312006,1155.6057823452,840.5244730731215,773.6393960837412
43326.8680555555,1155.6057823452,1297.8064893621006,840.8158070089595,773.744041358459
43326.8715277778,1297.8064893621006,1308.6065323180517,841.0957842966769,773.8445793706435
43326.875,1308.6065323180517,1202.4060226819481,841.3648467885174,773.9411937300679
43326.8784722222,1202.4060226819481,1083.6054219831012,841.9965112589343,776.3991214475195
43326.8819444445,1083.6054219831012,1015.2050759999998,842.6736448249688,777.1261636411263
43326.8854166666,1015.2050759999998,1024.2051197930002,843.820159070369,774.4597904586943
43326.8888888889,1024.2051197930002,1006.2050334139993,847.2240954512232,760.7077726854653
43326.8923611111,1006.2050334139993,1002.6050132413991,851.6168297248593,747.8560076487685
43326.8958333334,1002.6050132413991,995.4049772413991,856.0071640663854,742.1951432731817
43326.8993055555,995.4049772413991,981.0049049999999,860.3954387584436,739.7027721772253
43326.9027777778,981.0049049999999,981.0049064484007,864.7818059900782,738.6065191676
43326.90625,981.0049064484007,995.4049755515991,869.1705831024549,738.175319104861
43326.9097222222,995.4049755515991,955.804780327701,873.557698601528,737.9660835227658
43326.9131944445,955.804780327701,946.8047339999999,877.9431660777512,737.8472569016527
43326.9166666666,946.8047339999999,928.8046452069996,882.3269944870223,737.7968097372953
43326.9201388889,928.8046452069996,946.8047315860006,886.709190497866,737.7762668017727
43326.9236111111,946.8047315860006,941.4047073621006,891.0947270018704,737.7799309878471
43326.9270833334,941.4047073621006,921.6046086638504,895.4838953685161,737.7959393330704
43326.9305555555,921.6046086638504,943.2047153965001,899.8714306563119,737.8059512512073
43326.9340277778,943.2047153965001,925.2046278104996,904.2533254260175,737.8432794730849
43326.9375,925.2046278104996,943.2047141895004,908.6337727861871,737.8662949945415
43326.9409722222,943.2047141895004,876.6043852329508,913.0127749283461,737.8812202293259
43326.9444444445,876.6043852329508,909.0045449999999,917.382914881401,737.9463401996169
43326.9479166666,909.0045449999999,921.6046071551009,921.7514403910972,737.9854786749005
43326.9513888889,921.6046071551009,934.2046693102,926.1183519998415,738.010724712612
43326.9548611111,934.2046693102,862.2043158280004,930.4836514137535,738.0285416524783
43326.9583333334,862.2043158280004,898.2044897930002,934.8370386386194,738.1175525071516
43326.9618055555,898.2044897930002,939.60469721545,939.1886034947744,738.1711020372824
43326.9652777778,939.60469721545,916.2045838967995,943.5383438239012,738.205700053246
43326.96875,916.2045838967995,945.0047221032005,947.8862601825296,738.2301686893361
43326.9722222222,945.0047221032005,860.4043048364505,952.23235425214,738.249222114786
43326.9756944445,860.4043048364505,950.4047519999999,956.5766282440451,738.2653793807887
43326.9791666666,950.4047519999999,919.8046011726,960.9190850018117,738.2799865630246
43326.9826388889,919.8046011726,952.2047566547998,965.2597272318772,738.2937629500406
43326.9861111111,952.2047566547998,876.6043880694011,969.5985578935865,738.3070929024782
43326.9895833334,876.6043880694011,905.4045260343995,973.9355798508947,738.3201818121905
43326.9930555555,905.4045260343995,896.4044819396493,978.2786378412007,738.3999188179456
43326.9965277778,896.4044819396493,894.6044748104994,982.6200428071157,738.4546410550145
43327,894.6044748104994,912.6045611895006,986.9597937859104,738.4941666416711
43327.0034722222,912.6045611895006,874.8043752673502,991.2978910124724,738.5228224802021
43327.0069444445,874.8043752673502,928.8046439999998,995.6343357715195,738.5464610901516
43327.0104166666,928.8046439999998,898.2044885860007,999.9691300068802,738.567057288362
43327.0138888889,898.2044885860007,862.2043158279985,1004.3022758751999,738.5858076520459
43327.0173611111,862.2043158279985,878.4043909136998,1008.6337758100005,738.6034372105819
43327.0208333334,878.4043909136998,883.8044188189496,1012.9636322071234,738.620385274839
43327.0243055555,883.8044188189496,867.6043364308997,1017.2918476250001,738.6369180341716
43327.0277777778,867.6043364308997,820.8041092504499,1021.6184245149949,738.653196780768
43327.03125,820.8041092504499,873.0043597495501,1025.943365449788,738.6693192478842
43327.0347222222,873.0043597495501,891.0044543965001,1030.266672992159,738.6853446574436
43327.0381944445,891.0044543965001,898.2044909999998,1034.5883495671221,738.7013088966053
43327.0416666666,898.2044909999998,880.2043994308998,1038.9083975808803,738.717233713492
43327.0451388889,880.2043994308998,856.8042871381986,1043.2268196029177,738.7331322892514
43327.0486111111,856.8042871381986,930.6046480512999,1047.5436179975466,738.7490126141321
43327.0520833334,930.6046480512999,876.6043848104993,1051.8587951685085,738.7648795330075
43327.0555555555,876.6043848104993,898.2044899136998,1056.1723534965436,738.7807359738467
43327.0590277778,898.2044899136998,865.8043329830995,1060.473745511579,738.689877812761
43327.0625,865.8043329830995,905.4045230169004,1064.7733703243832,738.6473854957642
43327.0659722222,905.4045230169004,842.4042141122511,1069.0712373525419,738.6306548864268
43327.0694444445,842.4042141122511,885.6044279999999,1073.3673527205951,738.6276449331904
43327.0729166666,885.6044279999999,887.4044362758004,1077.6617207281204,738.6319414663328
43327.0763888889,887.4044362758004,876.6043844484005,1081.954344910705,738.6401277116513
43327.0798611111,876.6043844484005,876.6043829999999,1086.245228042395,738.6503835837634
43327.0833333334,876.6043829999999,896.4044813361494,1090.5343728604812,738.6617395407696
43327.0868055555,896.4044813361494,833.4041685087494,1094.8217817568398,738.6736791185726
43327.0902777778,833.4041685087494,878.4043907326495,1099.1074570907172,738.6859272039262
43327.09375,878.4043907326495,865.8043302673502,1103.3914011621969,738.69833724929
43327.0972222222,865.8043302673502,828.0041412673502,1107.67361629298,738.710831193074
43327.1006944445,828.0041412673502,860.4043019999999,1111.9541046509007,738.7233674555443
43327.1041666666,860.4043019999999,882.0044075860008,1116.2328683791466,738.7359238904528
43327.1076388889,882.0044075860008,846.0042348279984,1120.5099097233897,738.7484887036751
43327.1111111111,846.0042348279984,860.4043010343996,1124.7725663835813,738.6626723421904
43327.1145833334,860.4043010343996,829.8041500259493,1129.0333561502223,738.6281116851702
43327.1180555555,829.8041500259493,856.8042833965001,1133.2767567726792,738.5197638257291
43327.1215277778,856.8042833965001,838.8041901979508,1137.5181323685938,738.4832373979729
43327.125,838.8041901979508,801.004008802049,1141.7574978366995,738.5099186412338
43327.1284722222,801.004008802049,820.8041033361493,1145.9948604932376,738.5287577693038
43327.1319444445,820.8041033361493,810.00405,1150.21672246152,738.4748059666106
43327.1354166666,810.00405,892.8044636378993,1154.4364431671715,738.4594108616191
43327.1388888889,892.8044636378993,887.4044377241994,1158.6540331542283,738.4915249873908
43327.1423611111,887.4044377241994,826.2041351038008,1162.8694978548026,738.5114417289066
43327.1458333334,826.2041351038008,837.0041846378992,1167.0828378820038,738.5247435367259
43327.1493055555,837.0041846378992,828.0041397586008,1171.2940547228343,738.5353557124886
43327.1527777778,828.0041397586008,820.8041059915497,1175.5031502974077,738.5448727275226
43327.15625,820.8041059915497,840.6042010084502,1179.7101267806568,738.5539422632735
43327.1597222222,840.6042010084502,822.6041136034997,1183.914986479466,738.5628274126095
43327.1631944445,822.6041136034997,801.0040049999999,1188.1177317201239,738.5716350474863
43327.1666666666,801.0040049999999,855.0042736723007,1192.318364639849,738.580408582359
43327.1701388889,855.0042736723007,835.2041786554003,1196.5168875552415,738.5891656550649
43327.1736111111,835.2041786554003,860.4043003102001,1200.7133026451838,738.5979134329201
43327.1770833334,860.4043003102001,860.4043019999999,1204.907612264026,738.6066548301179
43327.1805555555,860.4043019999999,849.6042470343996,1209.0998185637857,738.6153910331923
43327.1840277778,849.6042470343996,820.8041065346988,1213.2899237457586,738.6241225268101
43327.1875,820.8041065346988,846.004227465301,1217.477929934654,738.6328495105168
43327.1909722222,846.004227465301,887.4044356119501,1221.6638393678313,738.6415720680691
43327.1944444445,887.4044356119501,865.8043289999999,1225.8476542063652,738.6502902362058
43327.1979166666,865.8043289999999,856.8042850863001,1230.0293765982417,738.6590040325152
43327.2013888889,856.8042850863001,873.0043628274,1234.2090087416984,738.6677134668299
43327.2048611111,873.0043628274,862.2043117241994,1238.3865526326567,738.6764185457316
43327.2083333334,862.2043117241994,840.6042037241995,1242.5620104440309,738.6851192744764
